#contig	Length	B0H_VFD_S52	B0H_VFN_S44	B0L_VFD_S51	B0L_VFN_S43	B2R2H_VFD_S54	B2R2H_VFN_S46	B2R2L_VFD_S53	B2R2L_VFN_S45	B3R2H_VFD_S55	B3R2H_VFN_S48	B3R2L_VFN_S47	B8R2H_VFD_S57	B8R2H_VFN_S50	B8R2L_VFD_S56	B8R2L_VFN_S49
VIRSorter_Contig_1329-cat_2	16418	2176.0000	1423.0000	638.0000	676.0000	1247.0000	1116.0000	1516.0000	1132.0000	1035.0000	900.0000	532.0000	1001.0000	930.0000	821.0000	541.0000
VIRSorter_Contig_673-cat_2	16416	1489.0000	1001.0000	1663.0000	1915.0000	1762.0000	1491.0000	2217.0000	1825.0000	2303.0000	1248.0000	967.0000	3017.0000	2005.0000	2880.0000	1668.0000
VIRSorter_Contig_4279-cat_2	16411	101.0000	32.0000	126.0000	195.0000	761.0000	263.0000	286.0000	167.0000	624.0000	267.0000	311.0000	262.0000	183.0000	816.0000	517.0000
VIRSorter_Contig_1695-cat_2	16394	262.0000	190.0000	140.0000	246.0000	502.0000	497.0000	158.0000	218.0000	136.0000	109.0000	299.0000	112.0000	116.0000	484.0000	302.0000
VIRSorter_Contig_3226-cat_2	16374	0.0000	0.0000	18.0000	72.0000	0.0000	4.0000	92.0000	162.0000	569.0000	698.0000	0.0000	1657.0000	762.0000	108.0000	51.0000
VIRSorter_Contig_3280-cat_2	16363	292.0000	91.0000	348.0000	694.0000	318.0000	270.0000	310.0000	216.0000	417.0000	363.0000	60.0000	1347.0000	415.0000	772.0000	373.0000
VIRSorter_Contig_1863-cat_2	16359	1135.0000	719.0000	1281.0000	1371.0000	1876.0000	1221.0000	1522.0000	1332.0000	2538.0000	1542.0000	845.0000	2974.0000	2004.0000	2342.0000	1542.0000
VIRSorter_Contig_2032-cat_2	16356	233.0000	95.0000	343.0000	480.0000	669.0000	242.0000	1215.0000	651.0000	755.0000	376.0000	138.0000	471.0000	217.0000	450.0000	240.0000
VIRSorter_Contig_953-cat_2	16347	720.0000	539.0000	1432.0000	1508.0000	642.0000	317.0000	1144.0000	500.0000	993.0000	343.0000	184.0000	908.0000	426.0000	638.0000	684.0000
VIRSorter_Contig_2024-cat_2	16326	262.0000	265.0000	124.0000	129.0000	641.0000	489.0000	988.0000	176.0000	298.0000	111.0000	142.0000	154.0000	122.0000	318.0000	214.0000
VIRSorter_Contig_3094-cat_2	16314	1620.0000	852.0000	1148.0000	1767.0000	2122.0000	1140.0000	1886.0000	1062.0000	1244.0000	626.0000	466.0000	1943.0000	944.0000	782.0000	546.0000
VIRSorter_Contig_61-cat_2	16307	1004.0000	528.0000	585.0000	593.0000	1197.0000	612.0000	873.0000	546.0000	505.0000	306.0000	393.0000	667.0000	451.0000	660.0000	378.0000
VIRSorter_Contig_3435-cat_2	16277	229.0000	115.0000	319.0000	392.0000	362.0000	320.0000	705.0000	422.0000	800.0000	544.0000	297.0000	1439.0000	952.0000	210.0000	208.0000
VIRSorter_Contig_2480-cat_2	16274	431.0000	563.0000	388.0000	419.0000	425.0000	707.0000	610.0000	1376.0000	558.0000	1044.0000	659.0000	732.0000	877.0000	422.0000	650.0000
VIRSorter_Contig_221-cat_2	16266	1689.0000	587.0000	25.0000	2.0000	733.0000	597.0000	30.0000	18.0000	0.0000	4.0000	99.0000	177.0000	14.0000	94.0000	14.0000
VIRSorter_Contig_1912-cat_2	16237	419.0000	402.0000	412.0000	546.0000	180.0000	66.0000	478.0000	427.0000	183.0000	130.0000	87.0000	294.0000	159.0000	219.0000	186.0000
VIRSorter_Contig_3779-cat_2	16206	585.0000	222.0000	576.0000	489.0000	644.0000	493.0000	473.0000	294.0000	510.0000	391.0000	247.0000	676.0000	926.0000	756.0000	561.0000
VIRSorter_Contig_1399-cat_2	16194	231.0000	95.0000	49.0000	284.0000	1257.0000	388.0000	74.0000	54.0000	89.0000	51.0000	189.0000	67.0000	32.0000	17.0000	32.0000
VIRSorter_Contig_7-cat_2	16172	1090.0000	326.0000	269.0000	183.0000	1300.0000	688.0000	268.0000	240.0000	137.0000	102.0000	181.0000	464.0000	247.0000	282.0000	249.0000
VIRSorter_Contig_2823-cat_2	16158	6.0000	2.0000	27.0000	51.0000	24.0000	36.0000	4.0000	4.0000	1012.0000	257.0000	304.0000	815.0000	40.0000	10.0000	28.0000
VIRSorter_Contig_4301-cat_2	16153	572.0000	433.0000	144.0000	398.0000	620.0000	207.0000	1817.0000	608.0000	2496.0000	860.0000	290.0000	4016.0000	1427.0000	1165.0000	670.0000
VIRSorter_Contig_782-cat_2	16153	34.0000	54.0000	543.0000	525.0000	12.0000	12.0000	339.0000	423.0000	443.0000	406.0000	42.0000	329.0000	212.0000	208.0000	90.0000
VIRSorter_Contig_2772-cat_2	16136	42.0000	46.0000	126.0000	45.0000	213.0000	81.0000	293.0000	59.0000	705.0000	183.0000	54.0000	262.0000	122.0000	14.0000	13.0000
VIRSorter_Contig_1874-cat_2	16136	631.0000	489.0000	505.0000	488.0000	934.0000	857.0000	791.0000	641.0000	208.0000	152.0000	353.0000	435.0000	284.0000	578.0000	544.0000
VIRSorter_Contig_3209-cat_2	16124	405.0000	219.0000	444.0000	450.0000	449.0000	299.0000	402.0000	319.0000	448.0000	303.0000	218.0000	906.0000	548.0000	685.0000	460.0000
VIRSorter_Contig_2076-cat_2	16122	1090.0000	727.0000	872.0000	666.0000	450.0000	251.0000	1132.0000	638.0000	1069.0000	761.0000	368.0000	1209.0000	887.0000	566.0000	283.0000
VIRSorter_Contig_401-cat_2	16122	956.0000	12.0000	123.0000	92.0000	281.0000	125.0000	72.0000	427.0000	104.0000	106.0000	24.0000	690.0000	510.0000	930.0000	585.0000
VIRSorter_Contig_856-cat_2	16098	1420.0000	513.0000	1357.0000	1416.0000	815.0000	371.0000	16155.0000	7910.0000	8399.0000	2036.0000	201.0000	19012.0000	8981.0000	181.0000	215.0000
VIRSorter_Contig_945-cat_2	16096	390.0000	220.0000	336.0000	483.0000	290.0000	256.0000	591.0000	428.0000	532.0000	204.0000	129.0000	1053.0000	524.0000	1131.0000	642.0000
VIRSorter_Contig_527-cat_2	16087	1327.0000	1188.0000	81.0000	70.0000	1561.0000	1077.0000	3411.0000	3536.0000	492.0000	477.0000	224.0000	269.0000	120.0000	260.0000	327.0000
VIRSorter_Contig_4106-cat_2	16079	581.0000	280.0000	280.0000	356.0000	861.0000	507.0000	204.0000	147.0000	249.0000	88.0000	332.0000	320.0000	254.0000	760.0000	458.0000
VIRSorter_Contig_4384-cat_2	16071	374.0000	285.0000	0.0000	0.0000	438.0000	260.0000	4.0000	2.0000	0.0000	2.0000	14.0000	20.0000	14.0000	748.0000	347.0000
VIRSorter_Contig_3520-cat_2	16068	127.0000	138.0000	451.0000	526.0000	931.0000	414.0000	171.0000	236.0000	1202.0000	882.0000	208.0000	1576.0000	1023.0000	203.0000	211.0000
VIRSorter_Contig_4073-cat_2	16044	1189.0000	690.0000	925.0000	817.0000	1734.0000	1367.0000	1480.0000	806.0000	1021.0000	421.0000	960.0000	618.0000	422.0000	2257.0000	1615.0000
VIRSorter_Contig_1845-cat_2	16043	234.0000	131.0000	37.0000	37.0000	176.0000	196.0000	70.0000	50.0000	44.0000	26.0000	32.0000	16.0000	12.0000	42.0000	22.0000
VIRSorter_Contig_2290-cat_2	16034	794.0000	413.0000	489.0000	577.0000	411.0000	388.0000	791.0000	382.0000	595.0000	315.0000	358.0000	1002.0000	606.0000	1048.0000	798.0000
VIRSorter_Contig_2738-cat_2	15989	1055.0000	688.0000	1519.0000	1738.0000	1806.0000	1034.0000	1512.0000	1221.0000	1537.0000	1140.0000	795.0000	1758.0000	1314.0000	1890.0000	1130.0000
VIRSorter_Contig_4574-cat_2	15975	228.0000	114.0000	527.0000	476.0000	1839.0000	1031.0000	335.0000	285.0000	520.0000	433.0000	340.0000	147.0000	105.0000	1670.0000	957.0000
VIRSorter_Contig_400-cat_2	15967	1132.0000	760.0000	183.0000	211.0000	57.0000	72.0000	174.0000	68.0000	132.0000	64.0000	20.0000	153.0000	95.0000	142.0000	56.0000
VIRSorter_Contig_4401-cat_2	15960	114.0000	35.0000	94.0000	94.0000	110.0000	84.0000	67.0000	72.0000	88.0000	58.0000	41.0000	122.0000	102.0000	131.0000	105.0000
VIRSorter_Contig_3629-cat_2	15924	297.0000	142.0000	115.0000	99.0000	56.0000	31.0000	80.0000	74.0000	26.0000	39.0000	56.0000	223.0000	94.0000	244.0000	171.0000
VIRSorter_Contig_3340-cat_2	15882	0.0000	8.0000	2.0000	4.0000	23.0000	2.0000	2.0000	2.0000	4.0000	4.0000	6.0000	1064.0000	2.0000	8.0000	5.0000
VIRSorter_Contig_1314-cat_2	15872	0.0000	0.0000	0.0000	0.0000	834.0000	929.0000	52.0000	78.0000	2.0000	4.0000	180.0000	68.0000	11.0000	747.0000	532.0000
VIRSorter_Contig_1660-cat_2	15858	543.0000	174.0000	243.0000	302.0000	1023.0000	461.0000	684.0000	348.0000	445.0000	255.0000	288.0000	411.0000	296.0000	298.0000	224.0000
VIRSorter_Contig_4026-cat_2	15856	386.0000	349.0000	330.0000	390.0000	626.0000	496.0000	364.0000	330.0000	395.0000	299.0000	291.0000	414.0000	318.0000	836.0000	572.0000
VIRSorter_Contig_2321-cat_2	15841	516.0000	269.0000	627.0000	862.0000	105.0000	146.0000	1075.0000	537.0000	547.0000	267.0000	233.0000	407.0000	249.0000	249.0000	199.0000
VIRSorter_Contig_2602-cat_2	15825	361.0000	244.0000	292.0000	394.0000	379.0000	255.0000	461.0000	502.0000	1069.0000	815.0000	274.0000	1774.0000	849.0000	4441.0000	2858.0000
VIRSorter_Contig_15-cat_2	15824	115.0000	52.0000	4.0000	12.0000	61.0000	26.0000	70.0000	52.0000	27.0000	16.0000	14.0000	20.0000	13.0000	47.0000	48.0000
VIRSorter_Contig_765-cat_2	15812	242.0000	134.0000	810.0000	613.0000	280.0000	291.0000	243.0000	186.0000	46.0000	44.0000	246.0000	166.0000	133.0000	307.0000	170.0000
VIRSorter_Contig_3320-cat_2	15797	142.0000	172.0000	98.0000	141.0000	92.0000	48.0000	78.0000	118.0000	433.0000	118.0000	116.0000	794.0000	391.0000	257.0000	198.0000
VIRSorter_Contig_2366-cat_2	15784	4.0000	4.0000	2.0000	14.0000	10.0000	6.0000	24.0000	11.0000	11.0000	10.0000	6.0000	8.0000	6.0000	33.0000	14.0000
VIRSorter_Contig_2123-cat_2	15761	0.0000	0.0000	0.0000	8.0000	4.0000	2.0000	924.0000	142.0000	646.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_435-cat_2	15756	1278.0000	966.0000	2085.0000	2091.0000	1745.0000	996.0000	1654.0000	1030.0000	1252.0000	683.0000	661.0000	1498.0000	1009.0000	1682.0000	1110.0000
VIRSorter_Contig_2775-cat_2	15726	182.0000	98.0000	572.0000	347.0000	421.0000	441.0000	943.0000	357.0000	906.0000	205.0000	210.0000	732.0000	684.0000	540.0000	379.0000
VIRSorter_Contig_2353-cat_2	15726	1036.0000	352.0000	88.0000	169.0000	448.0000	482.0000	868.0000	578.0000	2642.0000	752.0000	86.0000	408.0000	430.0000	120.0000	65.0000
VIRSorter_Contig_2594-cat_2	15725	12.0000	3.0000	75.0000	31.0000	81.0000	21.0000	405.0000	305.0000	1079.0000	447.0000	19.0000	830.0000	347.0000	136.0000	89.0000
VIRSorter_Contig_2367-cat_2	15721	643.0000	619.0000	1186.0000	1571.0000	931.0000	161.0000	1190.0000	264.0000	862.0000	1004.0000	1109.0000	427.0000	146.0000	544.0000	608.0000
VIRSorter_Contig_2674-cat_2	15713	12.0000	0.0000	266.0000	348.0000	1004.0000	419.0000	277.0000	213.0000	1319.0000	716.0000	22.0000	1376.0000	913.0000	303.0000	135.0000
VIRSorter_Contig_2364-cat_2	15706	1403.0000	819.0000	231.0000	285.0000	1890.0000	1076.0000	1138.0000	731.0000	919.0000	556.0000	455.0000	474.0000	301.0000	843.0000	469.0000
VIRSorter_Contig_249-cat_2	15657	2519.0000	1507.0000	1309.0000	1240.0000	2131.0000	1380.0000	2515.0000	2151.0000	2268.0000	1305.0000	1377.0000	2877.0000	1652.0000	3170.0000	2197.0000
VIRSorter_Contig_3421-cat_2	15609	901.0000	660.0000	1635.0000	1594.0000	1214.0000	646.0000	1804.0000	1106.0000	2038.0000	1352.0000	643.0000	2741.0000	2272.0000	1444.0000	1018.0000
VIRSorter_Contig_3137-cat_2	15608	145.0000	152.0000	637.0000	694.0000	418.0000	258.0000	402.0000	387.0000	1133.0000	904.0000	210.0000	1635.0000	1096.0000	787.0000	390.0000
VIRSorter_Contig_2865-cat_2	15605	4.0000	4.0000	0.0000	15.0000	27.0000	8.0000	766.0000	562.0000	2615.0000	1272.0000	4.0000	42.0000	31.0000	6.0000	8.0000
VIRSorter_Contig_3919-cat_2	15575	63.0000	43.0000	59.0000	52.0000	59.0000	30.0000	166.0000	254.0000	79.0000	50.0000	17.0000	63.0000	190.0000	59.0000	39.0000
VIRSorter_Contig_3190-cat_2	15564	439.0000	182.0000	25.0000	70.0000	167.0000	65.0000	962.0000	479.0000	1088.0000	333.0000	99.0000	1135.0000	530.0000	0.0000	0.0000
VIRSorter_Contig_433-cat_2	15536	974.0000	532.0000	8.0000	4.0000	170.0000	208.0000	4.0000	2.0000	4.0000	0.0000	3.0000	2.0000	2.0000	42.0000	7.0000
VIRSorter_Contig_4062-cat_2	15518	546.0000	235.0000	74.0000	74.0000	176.0000	116.0000	54.0000	81.0000	94.0000	50.0000	215.0000	28.0000	10.0000	713.0000	334.0000
VIRSorter_Contig_2574-cat_2	15515	1205.0000	724.0000	2237.0000	2838.0000	1574.0000	1221.0000	2419.0000	1603.0000	3252.0000	1620.0000	1149.0000	3874.0000	2372.0000	4286.0000	3060.0000
VIRSorter_Contig_2141-cat_2	15503	20.0000	16.0000	86.0000	53.0000	8.0000	40.0000	1075.0000	6.0000	78.0000	16.0000	12.0000	56.0000	13.0000	32.0000	4.0000
VIRSorter_Contig_4205-cat_2	15483	1986.0000	1159.0000	76.0000	180.0000	828.0000	474.0000	220.0000	229.0000	38.0000	26.0000	161.0000	28.0000	14.0000	868.0000	609.0000
VIRSorter_Contig_1972-cat_2	15459	696.0000	261.0000	1840.0000	2154.0000	1233.0000	1040.0000	1281.0000	732.0000	4006.0000	3089.0000	888.0000	6630.0000	4255.0000	6464.0000	3809.0000
VIRSorter_Contig_2306-cat_2	15452	239.0000	157.0000	392.0000	200.0000	128.0000	106.0000	2951.0000	423.0000	714.0000	84.0000	62.0000	190.0000	142.0000	164.0000	157.0000
VIRSorter_Contig_678-cat_2	15445	131.0000	71.0000	177.0000	131.0000	217.0000	121.0000	78.0000	41.0000	169.0000	80.0000	72.0000	195.0000	171.0000	163.0000	92.0000
VIRSorter_Contig_1968-cat_2	15418	27.0000	18.0000	53.0000	44.0000	73.0000	47.0000	122.0000	42.0000	98.0000	37.0000	40.0000	75.0000	78.0000	58.0000	42.0000
VIRSorter_Contig_2727-cat_2	15398	1604.0000	905.0000	1050.0000	941.0000	1398.0000	674.0000	2118.0000	1727.0000	1824.0000	882.0000	826.0000	1903.0000	1021.0000	2878.0000	2089.0000
VIRSorter_Contig_1200-cat_2	15362	2431.0000	422.0000	223.0000	190.0000	1097.0000	542.0000	681.0000	294.0000	279.0000	158.0000	280.0000	596.0000	307.0000	613.0000	472.0000
VIRSorter_Contig_3804-cat_2	15359	869.0000	481.0000	453.0000	483.0000	1064.0000	737.0000	806.0000	431.0000	897.0000	444.0000	340.0000	1301.0000	942.0000	674.0000	339.0000
VIRSorter_Contig_4603-cat_2	15355	764.0000	472.0000	436.0000	644.0000	707.0000	455.0000	573.0000	447.0000	1071.0000	682.0000	306.0000	570.0000	291.0000	2118.0000	1431.0000
VIRSorter_Contig_123-cat_2	15354	4006.0000	2352.0000	1916.0000	2031.0000	4584.0000	2751.0000	2569.0000	1925.0000	2022.0000	1245.0000	1137.0000	2504.0000	1488.0000	3703.0000	2329.0000
VIRSorter_Contig_4492-cat_2	15350	421.0000	220.0000	231.0000	206.0000	983.0000	577.0000	297.0000	362.0000	167.0000	63.0000	198.0000	225.0000	117.0000	315.0000	246.0000
VIRSorter_Contig_4473-cat_2	15349	656.0000	433.0000	347.0000	391.0000	178.0000	132.0000	355.0000	185.0000	387.0000	220.0000	224.0000	446.0000	376.0000	1407.0000	1220.0000
VIRSorter_Contig_2220-cat_2	15312	1023.0000	578.0000	985.0000	910.0000	1009.0000	532.0000	1149.0000	802.0000	735.0000	790.0000	778.0000	1001.0000	957.0000	1323.0000	830.0000
VIRSorter_Contig_968-cat_2	15309	35.0000	72.0000	389.0000	331.0000	120.0000	139.0000	149.0000	52.0000	142.0000	43.0000	74.0000	131.0000	137.0000	91.0000	38.0000
VIRSorter_Contig_3686-cat_2	15297	92.0000	72.0000	49.0000	102.0000	83.0000	53.0000	100.0000	120.0000	167.0000	200.0000	69.0000	420.0000	306.0000	1004.0000	705.0000
VIRSorter_Contig_1285-cat_2	15286	214.0000	90.0000	47.0000	62.0000	326.0000	159.0000	51.0000	39.0000	31.0000	24.0000	38.0000	30.0000	15.0000	38.0000	14.0000
VIRSorter_Contig_3812-cat_2	15280	4.0000	4.0000	8.0000	18.0000	268.0000	50.0000	2.0000	2.0000	52.0000	35.0000	4.0000	1672.0000	831.0000	18.0000	8.0000
VIRSorter_Contig_1312-cat_2	15279	1438.0000	759.0000	2015.0000	2172.0000	1964.0000	1596.0000	1681.0000	1289.0000	2521.0000	1520.0000	841.0000	2418.0000	1757.0000	3121.0000	1962.0000
VIRSorter_Contig_2518-cat_2	15238	148.0000	85.0000	496.0000	756.0000	133.0000	150.0000	711.0000	707.0000	1691.0000	658.0000	101.0000	549.0000	355.0000	1536.0000	938.0000
VIRSorter_Contig_1356-cat_2	15216	48.0000	8.0000	40.0000	18.0000	915.0000	275.0000	20.0000	6.0000	11.0000	6.0000	27.0000	24.0000	43.0000	12.0000	10.0000
VIRSorter_Contig_2677-cat_2	15207	356.0000	425.0000	371.0000	291.0000	598.0000	410.0000	637.0000	94.0000	950.0000	265.0000	149.0000	411.0000	264.0000	809.0000	369.0000
VIRSorter_Contig_332-cat_2	15203	1415.0000	1332.0000	1079.0000	1281.0000	1664.0000	1310.0000	1708.0000	1347.0000	1907.0000	1212.0000	740.0000	2454.0000	1812.0000	2194.0000	1970.0000
VIRSorter_Contig_3818-cat_2	15199	2.0000	10.0000	5.0000	18.0000	16.0000	10.0000	14.0000	4.0000	8.0000	10.0000	2.0000	36.0000	24.0000	13.0000	2.0000
VIRSorter_Contig_4322-cat_2	15167	498.0000	262.0000	186.0000	181.0000	1031.0000	280.0000	328.0000	308.0000	496.0000	699.0000	747.0000	77.0000	48.0000	1042.0000	791.0000
VIRSorter_Contig_566-cat_2	15164	486.0000	772.0000	157.0000	112.0000	345.0000	366.0000	636.0000	114.0000	64.0000	22.0000	30.0000	16.0000	53.0000	88.0000	48.0000
VIRSorter_Contig_811-cat_2	15144	547.0000	228.0000	992.0000	667.0000	810.0000	610.0000	299.0000	243.0000	210.0000	194.0000	309.0000	293.0000	228.0000	614.0000	309.0000
VIRSorter_Contig_454-cat_2	15138	758.0000	241.0000	42.0000	96.0000	342.0000	520.0000	89.0000	119.0000	164.0000	99.0000	149.0000	84.0000	132.0000	127.0000	321.0000
VIRSorter_Contig_2001-cat_2	15138	18.0000	25.0000	2.0000	2.0000	246.0000	122.0000	786.0000	738.0000	548.0000	227.0000	30.0000	0.0000	2.0000	151.0000	145.0000
VIRSorter_Contig_135-cat_2	15125	874.0000	437.0000	4.0000	20.0000	466.0000	220.0000	10.0000	8.0000	0.0000	0.0000	34.0000	0.0000	6.0000	178.0000	138.0000
VIRSorter_Contig_1591-cat_2	15122	292.0000	114.0000	74.0000	265.0000	1285.0000	336.0000	108.0000	69.0000	112.0000	82.0000	193.0000	103.0000	68.0000	48.0000	32.0000
VIRSorter_Contig_1401-cat_2	15121	21.0000	8.0000	18.0000	34.0000	926.0000	72.0000	14.0000	12.0000	18.0000	16.0000	16.0000	12.0000	2.0000	26.0000	10.0000
VIRSorter_Contig_446-cat_2	15044	893.0000	379.0000	1140.0000	945.0000	606.0000	467.0000	1229.0000	673.0000	407.0000	474.0000	300.0000	893.0000	560.0000	608.0000	383.0000
VIRSorter_Contig_2859-cat_2	15036	6.0000	12.0000	10.0000	3.0000	12.0000	10.0000	167.0000	78.0000	1270.0000	503.0000	2.0000	22.0000	17.0000	6.0000	14.0000
VIRSorter_Contig_3962-cat_2	15028	1100.0000	501.0000	1345.0000	1150.0000	662.0000	566.0000	1389.0000	705.0000	456.0000	635.0000	343.0000	982.0000	631.0000	792.0000	484.0000
VIRSorter_Contig_1184-cat_2	15027	1025.0000	403.0000	948.0000	575.0000	858.0000	699.0000	605.0000	403.0000	285.0000	150.0000	307.0000	975.0000	476.0000	496.0000	411.0000
VIRSorter_Contig_4109-cat_2	15024	259.0000	165.0000	457.0000	507.0000	288.0000	171.0000	481.0000	344.0000	564.0000	359.0000	178.0000	1053.0000	610.0000	1117.0000	679.0000
VIRSorter_Contig_3008-cat_2	15009	655.0000	427.0000	395.0000	395.0000	639.0000	218.0000	321.0000	246.0000	223.0000	1370.0000	318.0000	201.0000	223.0000	332.0000	125.0000
VIRSorter_Contig_1823-cat_2	14996	5178.0000	3172.0000	3169.0000	2891.0000	3386.0000	1832.0000	2417.0000	2524.0000	4113.0000	2577.0000	1656.0000	4640.0000	2343.0000	2405.0000	1467.0000
VIRSorter_Contig_3201-cat_2	14980	36.0000	28.0000	186.0000	156.0000	76.0000	44.0000	194.0000	129.0000	652.0000	437.0000	97.0000	889.0000	600.0000	154.0000	75.0000
VIRSorter_Contig_978-cat_2	14965	209.0000	561.0000	492.0000	1145.0000	220.0000	98.0000	520.0000	197.0000	435.0000	1121.0000	429.0000	648.0000	145.0000	263.0000	124.0000
VIRSorter_Contig_2074-cat_2	14958	1447.0000	683.0000	532.0000	522.0000	1464.0000	991.0000	1085.0000	565.0000	240.0000	196.0000	416.0000	110.0000	138.0000	804.0000	473.0000
VIRSorter_Contig_4607-cat_2	14937	552.0000	476.0000	908.0000	897.0000	929.0000	229.0000	1293.0000	606.0000	2775.0000	934.0000	423.0000	3947.0000	1886.0000	1467.0000	799.0000
VIRSorter_Contig_4151-cat_2	14881	45.0000	22.0000	24.0000	479.0000	248.0000	108.0000	57.0000	24.0000	145.0000	40.0000	2.0000	2.0000	0.0000	864.0000	456.0000
VIRSorter_Contig_1246-cat_2	14876	1861.0000	1805.0000	20.0000	20.0000	2276.0000	2163.0000	6691.0000	1633.0000	0.0000	0.0000	342.0000	0.0000	2.0000	637.0000	1210.0000
VIRSorter_Contig_1494-cat_2	14876	301.0000	116.0000	99.0000	309.0000	1340.0000	495.0000	82.0000	60.0000	148.0000	39.0000	237.0000	72.0000	38.0000	20.0000	47.0000
VIRSorter_Contig_2374-cat_2	14876	3.0000	0.0000	56.0000	45.0000	6.0000	0.0000	314.0000	185.0000	29.0000	18.0000	0.0000	12.0000	0.0000	10.0000	16.0000
VIRSorter_Contig_761-cat_2	14872	1234.0000	744.0000	1600.0000	1372.0000	875.0000	726.0000	1037.0000	851.0000	505.0000	278.0000	236.0000	661.0000	620.0000	1001.0000	571.0000
VIRSorter_Contig_1022-cat_2	14871	8.0000	5.0000	6.0000	761.0000	218.0000	32.0000	37.0000	22.0000	22.0000	38.0000	33.0000	454.0000	83.0000	104.0000	204.0000
VIRSorter_Contig_2283-cat_2	14864	160.0000	264.0000	546.0000	341.0000	48.0000	79.0000	953.0000	106.0000	1627.0000	478.0000	108.0000	200.0000	50.0000	493.0000	106.0000
VIRSorter_Contig_1794-cat_2	14862	392.0000	120.0000	185.0000	178.0000	241.0000	1387.0000	169.0000	281.0000	182.0000	292.0000	102.0000	720.0000	161.0000	464.0000	140.0000
VIRSorter_Contig_2702-cat_2	14861	0.0000	0.0000	2.0000	2.0000	10.0000	0.0000	0.0000	0.0000	811.0000	88.0000	4.0000	0.0000	4.0000	100.0000	6.0000
VIRSorter_Contig_4514-cat_2	14839	67.0000	59.0000	0.0000	2.0000	608.0000	274.0000	111.0000	8.0000	0.0000	10.0000	64.0000	0.0000	10.0000	1541.0000	1154.0000
VIRSorter_Contig_225-cat_2	14836	1682.0000	748.0000	516.0000	638.0000	1665.0000	569.0000	2465.0000	1821.0000	5921.0000	2555.0000	93.0000	5516.0000	3203.0000	450.0000	396.0000
VIRSorter_Contig_2615-cat_2	14812	45.0000	38.0000	334.0000	295.0000	138.0000	101.0000	97.0000	91.0000	420.0000	478.0000	115.0000	276.0000	232.0000	100.0000	120.0000
VIRSorter_Contig_723-cat_2	14801	60.0000	44.0000	802.0000	892.0000	608.0000	547.0000	179.0000	51.0000	73.0000	12.0000	52.0000	195.0000	159.0000	183.0000	78.0000
VIRSorter_Contig_50-cat_2	14789	862.0000	561.0000	390.0000	337.0000	817.0000	668.0000	82.0000	30.0000	159.0000	156.0000	369.0000	958.0000	831.0000	855.0000	444.0000
VIRSorter_Contig_319-cat_2	14764	469.0000	272.0000	374.0000	349.0000	967.0000	552.0000	819.0000	590.0000	645.0000	374.0000	255.0000	635.0000	380.0000	295.0000	121.0000
VIRSorter_Contig_3548-cat_2	14752	143.0000	42.0000	26.0000	34.0000	80.0000	68.0000	34.0000	21.0000	172.0000	107.0000	61.0000	800.0000	574.0000	465.0000	219.0000
VIRSorter_Contig_1871-cat_2	14751	468.0000	216.0000	484.0000	488.0000	1127.0000	912.0000	455.0000	313.0000	562.0000	230.0000	136.0000	259.0000	371.0000	204.0000	145.0000
VIRSorter_Contig_547-cat_2	14705	133.0000	861.0000	21.0000	45.0000	2.0000	2.0000	84.0000	22.0000	175.0000	112.0000	25.0000	46.0000	8.0000	29.0000	16.0000
VIRSorter_Contig_140-cat_2	14686	1495.0000	600.0000	4.0000	0.0000	52.0000	49.0000	12.0000	10.0000	0.0000	0.0000	80.0000	0.0000	1.0000	222.0000	49.0000
VIRSorter_Contig_6-cat_2	14679	1136.0000	750.0000	407.0000	348.0000	729.0000	540.0000	793.0000	526.0000	427.0000	301.0000	318.0000	490.0000	438.0000	1381.0000	697.0000
VIRSorter_Contig_3944-cat_2	14664	190.0000	110.0000	203.0000	95.0000	163.0000	145.0000	162.0000	45.0000	109.0000	101.0000	20.0000	97.0000	772.0000	23.0000	71.0000
VIRSorter_Contig_518-cat_2	14659	966.0000	947.0000	715.0000	1369.0000	786.0000	529.0000	203.0000	899.0000	414.0000	555.0000	340.0000	1296.0000	853.0000	692.0000	505.0000
